sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;3/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;11/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;14/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;25/04/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/09/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;24/10/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;13/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
femenino;comercio;fabrica de;robledo;2;4.0;21/02/2018;7800000;microempresarial
